1392, -0.05, 0.15, -1.00, -0.85, 0.61, -0.73, 2.55, 29.41, -42.91
1474, -0.05, 0.14, -1.00, -1.04, 0.37, -0.91, 3.75, 28.06, -42.91
1483, -0.05, 0.14, -0.99, -1.10, 0.49, -0.98, 3.45, 29.56, -42.31
1492, -0.04, 0.13, -1.00, -1.04, 0.49, -0.73, 4.20, 29.56, -42.01
1500, -0.04, 0.13, -0.98, -1.16, 0.61, -0.67, 2.40, 29.26, -42.01
1509, -0.05, 0.13, -1.00, -1.16, 0.85, -0.55, 2.40, 29.26, -41.26
1518, -0.04, 0.13, -0.99, -1.10, 0.91, -0.24, 3.15, 29.56, -40.66
1527, -0.05, 0.14, -0.99, -1.16, 0.91, -0.18, 4.20, 29.56, -42.31
1536, -0.05, 0.14, -1.00, -1.10, 0.85, -0.30, 3.45, 30.31, -40.66
1545, -0.04, 0.13, -1.01, -1.10, 0.73, -0.37, 2.85, 30.31, -42.76
1553, -0.05, 0.13, -1.00, -1.10, 0.61, -0.67, 3.75, 30.16, -42.46
1562, -0.05, 0.14, -0.99, -1.10, 0.43, -0.55, 4.05, 28.06, -41.86
1571, -0.04, 0.13, -0.99, -1.28, 0.49, -0.91, 5.25, 29.56, -43.06
1580, -0.03, 0.14, -1.00, -1.65, 0.18, -1.16, 5.25, 29.56, -43.06
1589, -0.05, 0.12, -0.97, -1.46, 0.67, -1.16, 3.45, 30.76, -41.26
1598, -0.04, 0.13, -1.02, -6.22, 0.98, -1.95, 3.90, 29.56, -42.31
1673, -0.05, 0.12, -1.00, -2.93, 1.95, -2.38, 3.90, 29.56, -42.01
1682, -0.04, 0.14, -0.97, -2.13, 2.07, -2.87, 4.95, 29.26, -42.31
1690, -0.04, 0.11, -0.98, -2.44, 2.68, -2.01, 4.20, 30.01, -43.06
1699, -0.05, 0.13, -0.99, -5.61, 3.17, -2.26, 4.20, 30.01, -43.06
1708, -0.05, 0.09, -0.98, -4.51, 3.41, -3.05, 2.25, 30.91, -43.96
1717, -0.03, 0.09, -1.01, -6.04, 3.84, -7.13, 4.65, 29.26, -43.06
1725, -0.04, 0.10, -1.01, -6.04, 4.15, -9.51, 2.10, 30.76, -41.26
1734, -0.04, 0.11, -1.00, 0.00, 4.76, -9.45, 5.25, 30.31, -43.81
1743, -0.03, 0.19, -1.00, 1.22, 6.34, -9.45, 4.05, 29.11, -42.91
1752, -0.03, 0.14, -0.97, -0.98, 5.00, -5.61, 4.05, 30.91, -42.91
1760, -0.02, 0.10, -0.99, -39.63, 6.28, -6.16, 4.65, 30.01, -42.76
1769, -0.06, 0.08, -1.07, -43.60, 6.22, -8.35, 4.65, 30.01, -42.76
1778, -0.01, 0.13, -1.12, -8.90, 7.87, -12.32, 4.20, 29.56, -42.31
1787, -0.00, 0.11, -1.00, -17.50, 8.41, -14.76, 5.85, 30.46, -43.21
1796, -0.08, 0.13, -0.99, -15.55, 7.87, -17.01, 4.65, 29.26, -44.11
1826, -0.03, 0.25, -0.97, -16.04, 7.62, -20.85, 5.25, 30.01, -44.11
1835, -0.00, 0.20, -1.02, -4.27, 5.85, -15.06, 5.55, 29.41, -42.46
1843, -0.04, 0.22, -0.99, -0.43, 4.82, -10.55, 4.05, 31.96, -43.51
1852, -0.06, 0.14, -1.01, -15.85, 4.33, -9.94, 6.15, 30.16, -42.91
1861, -0.02, 0.13, -1.04, -7.26, 3.84, -12.74, 4.95, 30.76, -43.36
1870, -0.03, 0.15, -0.99, -3.35, 2.99, -16.04, 4.95, 30.76, -43.36
1879, -0.03, 0.21, -1.06, 5.67, 2.80, -16.16, 4.65, 29.56, -44.71
1887, -0.06, 0.11, -0.98, 8.05, 2.56, -19.57, 6.60, 30.16, -43.51
1896, -0.04, 0.18, -0.94, 9.94, 0.73, -22.68, 6.00, 28.51, -44.71
1905, -0.07, 0.27, -1.01, 13.17, 0.06, -21.04, 5.70, 30.31, -44.71
1914, -0.04, 0.26, -0.97, 14.57, -0.49, -13.90, 4.65, 30.76, -43.36
1923, -0.03, 0.21, -1.00, 18.48, -2.26, -5.85, 5.10, 29.86, -43.21
1932, -0.04, 0.13, -0.98, 24.09, -4.21, -2.62, 4.35, 31.21, -42.46
1941, -0.04, 0.13, -0.99, 9.63, -3.84, -3.54, 6.45, 31.06, -42.76
1950, -0.04, 0.14, -0.99, 6.40, -3.78, -3.72, 6.45, 31.06, -42.76
1979, -0.04, 0.15, -1.01, 11.46, -2.93, -2.93, 6.90, 30.16, -43.51
1988, -0.03, 0.13, -1.00, 19.76, -2.01, -1.10, 5.70, 31.06, -42.76
1997, -0.04, 0.14, -1.02, 4.63, -1.16, -1.28, 5.55, 31.66, -43.51
2006, -0.05, 0.14, -0.99, -0.67, 0.00, -0.91, 5.55, 30.91, -42.91
2014, -0.03, 0.13, -0.98, -0.98, 1.16, -0.30, 4.65, 31.06, -43.36
2023, -0.05, 0.13, -0.99, -0.79, 0.61, -0.37, 5.55, 29.86, -44.56
2032, -0.04, 0.13, -1.00, -1.04, 1.16, 0.00, 4.80, 31.66, -42.16
2040, -0.04, 0.14, -0.99, -0.98, 1.16, -0.12, 6.00, 30.31, -43.36
2049, -0.04, 0.14, -1.01, -0.73, 0.00, -0.79, 6.00, 30.31, -43.36
2058, -0.05, 0.14, -1.00, -0.73, 0.18, -0.67, 6.00, 31.81, -44.11
2066, -0.04, 0.13, -0.99, -0.79, -0.18, -0.91, 6.15, 29.86, -44.26
2075, -0.04, 0.13, -0.98, -0.79, -0.55, -1.28, 6.00, 29.56, -43.36
2084, -0.05, 0.13, -1.00, -0.55, -0.49, -1.10, 6.60, 30.46, -44.56
2093, -0.04, 0.13, -0.99, -0.61, -1.22, -1.65, 6.15, 29.86, -43.96
2101, -0.05, 0.14, -1.00, -0.67, -1.16, -1.65, 6.90, 30.16, -44.26
2131, -0.05, 0.13, -1.00, -0.30, -1.65, -1.95, 6.45, 30.31, -44.11
2140, -0.05, 0.14, -1.00, -0.30, -2.44, -2.50, 6.45, 31.81, -44.71
2149, -0.06, 0.14, -0.99, -0.49, -1.52, -1.83, 6.45, 31.81, -44.71
2157, -0.11, 0.14, -1.02, -0.18, -2.50, -2.74, 4.95, 30.01, -43.36
2166, -0.06, 0.18, -1.00, 1.34, -7.93, -6.04, 6.15, 30.91, -42.16
2175, -0.05, 0.15, -1.01, 3.29, -7.80, -4.76, 5.70, 31.51, -43.36
2184, -0.03, 0.17, -1.05, 14.33, -8.29, -4.15, 5.10, 30.46, -43.51
2193, -0.05, 0.09, -1.06, 33.54, -1.77, 0.18, 6.75, 30.76, -44.71
2201, -0.08, 0.11, -0.98, 50.18, 1.04, -0.55, 6.00, 30.31, -44.11
2210, -0.02, 0.10, -1.00, 53.66, -0.61, -2.68, 4.95, 30.31, -43.36
2219, -0.02, 0.08, -0.88, 48.23, 3.90, 0.06, 4.95, 30.31, -43.36
2228, -0.05, 0.09, -0.87, 12.68, -6.22, -3.66, 4.35, 31.21, -43.51
2237, 0.00, 0.08, -0.96, -28.84, -8.54, -4.02, 5.85, 29.86, -43.21
2245, -0.02, 0.08, -0.98, -42.87, -10.06, 1.59, 5.25, 30.31, -43.81
2254, -0.12, 0.12, -0.98, -45.79, -7.50, 5.43, 4.95, 30.76, -45.16
2284, -0.08, 0.13, -1.02, -47.93, -3.23, 1.83, 7.05, 29.26, -44.71
2293, -0.03, 0.16, -1.04, -39.51, 0.61, -2.32, 6.75, 31.06, -43.06
2302, -0.08, 0.08, -0.87, 4.33, 7.38, 4.57, 5.70, 30.31, -43.81
2311, -0.05, 0.17, -1.12, -8.17, 6.16, 2.50, 6.15, 30.46, -42.91
2319, -0.07, 0.12, -0.99, -2.13, 5.06, 2.20, 6.15, 30.46, -42.91
2328, -0.06, 0.12, -0.99, -1.40, 2.20, 0.30, 5.55, 30.16, -42.91
2337, -0.05, 0.13, -0.99, -1.22, 0.73, -0.73, 5.85, 31.21, -43.21
2346, -0.06, 0.13, -1.00, -1.16, 0.79, -0.37, 6.60, 30.46, -43.51
2354, -0.06, 0.12, -1.00, -1.28, 1.28, -0.24, 5.55, 31.21, -44.56
2363, -0.07, 0.13, -0.98, -1.28, 1.34, 0.00, 6.15, 30.16, -43.96
2372, -0.05, 0.12, -0.99, -1.65, 2.87, 0.98, 4.35, 30.16, -43.96
2380, -0.04, 0.12, -0.98, -2.38, 5.85, 2.26, 5.70, 30.76, -44.11
2389, -0.05, 0.12, -0.99, -2.13, 5.37, 1.89, 5.70, 30.76, -44.11
2398, -0.05, 0.13, -1.00, -2.26, 5.49, 1.89, 6.15, 30.91, -45.31
2407, -0.06, 0.12, -1.00, -2.13, 4.88, 1.65, 5.10, 30.46, -44.56
2436, -0.06, 0.07, -1.01, -2.50, 3.29, 0.12, 7.50, 28.96, -44.41
2445, -0.06, 0.08, -1.04, -2.80, 2.01, -5.43, 6.90, 29.11, -45.01
2454, -0.05, 0.05, -1.03, -3.17, 2.01, -9.63, 6.00, 29.26, -43.81
2463, -0.05, 0.21, -0.99, -3.11, 4.02, -8.72, 6.60, 29.41, -43.51
2471, -0.06, 0.19, -1.00, -2.62, 4.33, -4.15, 5.85, 28.66, -45.01
2480, -0.06, 0.13, -1.00, -2.07, 5.18, 0.67, 5.55, 30.16, -45.61
2489, -0.04, 0.13, -0.99, -2.50, 7.44, 2.87, 5.55, 30.16, -45.61
2498, -0.04, 0.13, -1.00, -3.05, 10.00, 4.09, 6.15, 28.36, -43.51
2506, -0.03, 0.03, -0.98, -4.02, 11.10, 3.66, 5.55, 28.66, -45.61
2515, -0.02, 0.08, -1.00, -9.51, 12.32, -1.16, 4.80, 29.11, -44.56
2524, -0.05, 0.10, -0.98, -11.46, 14.33, -3.78, 6.45, 28.96, -45.46
2533, -0.05, 0.14, -1.05, -6.77, 15.91, -5.12, 6.90, 28.06, -45.61
2542, -0.01, 0.21, -1.05, 6.34, 17.44, -5.12, 5.25, 28.96, -44.41
2551, -0.03, 0.18, -1.00, 1.77, 15.55, -2.62, 5.70, 28.51, -45.16
2559, -0.08, 0.15, -0.99, -0.91, 13.66, 0.00, 5.70, 28.96, -46.21
2589, -0.03, 0.13, -1.01, -1.16, 13.11, 2.01, 6.60, 27.61, -45.61
2598, -0.01, 0.14, -1.00, 2.01, 12.62, 1.83, 5.85, 29.11, -45.01
2607, -0.01, 0.14, -1.03, 12.07, 14.63, 3.60, 5.55, 30.16, -45.31
2616, -0.02, 0.14, -0.98, 19.70, 18.11, 6.46, 6.75, 29.26, -45.46
2624, 0.02, 0.12, -1.00, 11.71, 19.94, 5.49, 6.75, 29.26, -45.76
2633, -0.00, 0.11, -0.98, 3.90, 22.38, 1.34, 6.90, 28.06, -46.36
2642, 0.01, 0.15, -0.99, -4.21, 18.29, -2.07, 6.45, 29.26, -45.76
2651, -0.03, 0.12, -1.00, -8.78, 13.11, -0.85, 6.15, 28.06, -44.26
2660, -0.04, 0.13, -1.01, -10.18, 9.63, -1.40, 6.90, 28.66, -44.26
2669, -0.02, 0.13, -0.99, -9.21, 5.73, -0.49, 6.90, 28.66, -44.26
2677, -0.00, 0.14, -1.00, -5.49, 3.96, 1.16, 6.45, 28.96, -44.71
2686, -0.02, 0.13, -1.02, 0.00, 3.48, 0.00, 6.00, 30.01, -45.46
2695, -0.02, 0.12, -1.00, 10.91, 3.23, -1.34, 5.70, 28.51, -44.71
2703, -0.01, 0.12, -0.98, 15.61, 1.89, -1.65, 6.75, 28.51, -44.71
2712, 0.00, 0.12, -0.99, 6.65, -0.43, -1.65, 6.15, 30.91, -44.56
2742, 0.01, 0.14, -1.00, -1.59, 1.16, -2.93, 5.70, 27.46, -44.71
2751, -0.01, 0.13, -1.02, 2.01, 2.74, -2.62, 5.55, 28.06, -45.31
2759, 0.00, 0.12, -0.99, 7.13, 2.68, -1.95, 5.85, 28.06, -45.01
2768, -0.02, 0.09, -0.95, 6.16, 1.34, -1.46, 5.85, 28.06, -45.01
2777, 0.00, 0.14, -1.01, -5.49, -1.22, -3.60, 6.15, 27.61, -45.61
2786, -0.01, 0.12, -1.01, -1.59, 0.24, -1.34, 5.10, 29.41, -43.96
2794, 0.00, 0.12, -0.97, -4.21, 1.10, -0.91, 5.55, 28.06, -43.96
2803, -0.01, 0.12, -0.97, -14.02, 2.07, -3.48, 5.25, 28.96, -43.81
2812, -0.01, 0.12, -1.00, -14.21, 1.77, -3.90, 4.20, 29.56, -44.11
2821, 0.00, 0.13, -1.00, -7.13, 1.40, -2.38, 4.95, 28.96, -43.06
2829, -0.01, 0.11, -1.01, -4.33, 0.37, -3.17, 4.95, 30.31, -44.11
2838, 0.00, 0.13, -1.02, -8.48, 0.73, -4.51, 4.95, 30.31, -44.11
2847, 0.01, 0.15, -0.97, -11.71, 0.73, -4.82, 5.25, 30.31, -43.81
2856, -0.00, 0.14, -0.98, -17.32, 1.16, -2.62, 3.45, 29.56, -43.36
2864, -0.00, 0.19, -1.00, -20.00, 2.50, -3.96, 4.65, 28.21, -44.11
2894, -0.01, 0.18, -1.00, -18.60, 3.96, -1.59, 4.20, 28.96, -44.71
2903, 0.01, 0.17, -1.01, -13.78, 4.51, 1.10, 4.80, 28.36, -44.26
2912, -0.02, 0.13, -0.95, -16.04, 2.07, 3.23, 5.70, 28.96, -43.81
2921, 0.00, 0.16, -0.98, -18.11, 1.65, 0.79, 4.35, 28.36, -42.46
2929, 0.01, 0.14, -1.02, -18.90, 1.10, 3.35, 3.45, 29.26, -43.06
2938, 0.00, 0.10, -1.01, -22.44, 1.34, 1.77, 3.45, 29.26, -43.06
2947, -0.00, 0.17, -0.95, -18.17, 3.48, -0.24, 4.35, 28.06, -42.16
2956, -0.04, 0.21, -0.96, -26.16, 1.71, 2.87, 4.95, 29.56, -43.81
2965, 0.02, 0.10, -1.08, -29.51, 2.87, 6.71, 2.55, 29.11, -44.26
2973, 0.02, 0.25, -1.01, -21.10, 1.52, -7.44, 3.30, 29.86, -43.21
2982, 0.02, 0.34, -0.91, -14.09, -2.93, -5.24, 2.10, 29.26, -45.16
2991, -0.01, 0.27, -0.87, 1.95, -2.32, 13.60, 2.85, 28.51, -43.81
3000, -0.00, 0.14, -1.03, 0.61, -3.60, 15.85, 3.30, 28.36, -43.21
3009, -0.01, 0.15, -1.13, -8.17, 4.02, 7.62, 3.30, 28.36, -43.21
3017, 0.06, 0.16, -1.03, -1.40, 7.99, 4.76, 4.05, 29.41, -44.26
3047, 0.09, 0.21, -0.99, -21.22, 17.01, 16.16, 5.25, 27.46, -44.41
3056, -0.11, -0.08, -1.24, -10.73, -4.63, 12.74, 5.25, 28.96, -43.81
3065, 0.10, -0.03, -1.15, 56.34, -20.73, 12.38, 4.05, 29.11, -45.01
3074, 0.15, 0.27, -1.19, -23.17, -17.68, 6.46, 3.00, 28.66, -44.26
3083, -0.03, 0.14, -1.05, 20.30, -8.78, 4.39, 4.95, 28.96, -45.76
3092, -0.20, 0.13, -0.91, 4.94, -2.20, -0.73, 4.95, 29.26, -45.46
3100, -0.44, 0.18, -1.54, 2.26, -1.40, -0.91, 4.35, 30.16, -44.56
3109, 0.38, 0.26, -1.97, 13.23, -17.01, 15.49, 5.10, 28.66, -44.56
3118, 0.12, 0.02, -0.87, 11.34, -21.77, 26.46, 5.10, 28.66, -44.56
3127, 0.19, 0.06, -0.95, 0.98, -6.59, -4.02, 4.65, 28.96, -46.21
3136, 0.08, 0.22, -1.14, -1.22, 8.96, -24.76, 4.20, 27.76, -44.11
3145, -0.08, 0.09, -1.00, -6.46, 20.49, -21.89, 4.35, 28.06, -45.61
3154, -0.02, 0.14, -1.09, -24.76, 12.99, -15.12, 4.35, 28.06, -45.31
3162, -0.06, 0.13, -0.55, 6.59, 8.84, -11.10, 4.20, 28.21, -43.81
3171, -0.05, 0.15, -0.78, 13.35, -0.18, -16.34, 5.70, 28.96, -44.41
3202, -0.08, 0.16, -0.65, 2.44, -0.79, -15.85, 5.25, 27.16, -45.16
3211, -0.06, 0.23, -0.79, 0.85, 3.23, -12.68, 3.15, 25.96, -45.46
3220, 0.06, 0.31, -1.07, -7.01, 4.76, -6.71, 3.75, 29.86, -44.26
3229, -0.02, 0.23, -1.06, -1.71, 0.30, -2.80, 3.30, 27.61, -45.01
3238, 0.01, 0.27, -0.94, 0.67, 1.65, -6.10, 3.30, 27.61, -45.01
3247, -0.01, 0.16, -0.99, 1.71, -1.28, -1.40, 5.25, 28.51, -45.46
3256, -0.00, 0.17, -1.00, -0.91, 0.61, 0.30, 4.20, 28.51, -45.76
3265, -0.01, 0.16, -0.98, -2.32, 2.01, -0.18, 4.35, 28.06, -44.56
3273, -0.01, 0.17, -0.99, -3.23, 2.74, 0.55, 4.05, 28.06, -45.01
3282, -0.01, 0.17, -0.99, -1.71, 0.98, 1.34, 4.65, 29.56, -46.21
3291, 0.01, 0.17, -0.98, -1.46, 0.98, 1.16, 5.70, 28.21, -45.46
3300, 0.00, 0.17, -0.97, -2.26, 1.59, 0.06, 4.80, 28.06, -46.36
3308, -0.01, 0.17, -0.99, -5.37, 4.70, 0.55, 4.80, 28.06, -46.36
3317, -0.01, 0.17, -0.98, -3.29, 2.80, 0.18, 4.65, 28.96, -45.16
3326, -0.02, 0.18, -1.00, -2.50, 2.20, -0.18, 4.65, 27.76, -45.76
3356, -0.00, 0.17, -0.98, -1.04, 0.79, -0.43, 6.15, 28.06, -46.36
3365, -0.00, 0.16, -0.99, -1.46, 1.10, 0.06, 4.05, 28.36, -45.01
3374, -0.00, 0.17, -0.99, -2.01, 1.59, -0.30, 4.65, 28.21, -44.71
3383, -0.01, 0.16, -0.99, -2.44, 2.32, -0.49, 4.65, 28.21, -45.76
3393, 0.01, 0.18, -0.99, -1.89, 1.59, -0.30, 3.45, 28.51, -44.71
3402, -0.01, 0.17, -0.99, -1.40, 0.91, 0.30, 3.45, 28.96, -44.71
3411, -0.01, 0.17, -0.99, -1.77, 1.83, -1.04, 4.65, 28.21, -44.41
3420, 0.00, 0.17, -1.00, -2.50, 2.26, -0.98, 4.65, 28.96, -44.11
3429, -0.01, 0.18, -0.99, -1.95, 1.59, 0.18, 4.20, 27.76, -45.46
3438, -0.00, 0.17, -0.99, -1.65, 1.40, -0.37, 3.90, 28.96, -89.12
3447, 0.01, 0.17, -0.99, -1.28, 1.16, -0.43, 3.90, 28.96, -44.41
3456, -0.00, 0.18, -0.99, -0.73, 0.61, 0.30, 4.05, 29.11, -44.26
3464, -0.00, 0.17, -0.99, -1.71, 1.77, -0.79, 6.00, 28.51, -44.41
3473, -0.00, 0.17, -0.99, -2.50, 2.32, -0.91, 5.55, 28.36, -45.01
3482, -0.01, 0.17, -0.99, -1.95, 1.52, 0.00, 4.20, 28.21, -44.71
3512, -0.03, 0.16, -0.99, -0.98, 0.98, -1.22, 4.80, 28.36, -45.31
3521, -0.00, 0.17, -1.00, -0.37, 0.37, -1.89, 6.00, 28.96, -45.16
3530, -0.02, 0.17, -0.99, -0.30, -0.43, 0.85, 3.45, 28.21, -45.76
3539, 0.00, 0.18, -0.98, -1.10, 0.49, -0.18, 4.65, 28.96, -45.76
3548, 0.00, 0.17, -1.00, -1.52, 1.16, -1.22, 4.35, 29.11, -45.61
3558, 0.02, 0.17, -1.00, -1.04, 0.43, -2.07, 4.35, 29.11, -45.61
3567, -0.02, 0.16, -1.00, -0.24, -0.73, 0.67, 6.15, 26.86, -43.51
3576, 0.03, 0.23, -1.00, -1.28, 1.77, -2.87, 3.90, 29.56, -45.16
3585, -0.02, 0.16, -1.00, -1.77, 1.77, -0.30, 4.20, 29.56, -45.76
3594, -0.06, 0.12, -0.99, 0.06, 1.16, -2.56, 5.25, 30.01, -44.41
3603, 0.04, 0.24, -1.00, 1.34, 0.67, -4.51, 3.15, 28.21, -44.41
3612, 0.02, 0.20, -1.01, -0.55, -0.43, -1.22, 4.20, 28.21, -44.41
3622, -0.01, 0.17, -0.99, -2.20, 2.20, -1.95, 3.75, 29.41, -45.01
3631, -0.01, 0.17, -0.97, -2.44, 1.52, -1.40, 4.65, 28.96, -44.41
3640, 0.00, 0.18, -0.99, -2.80, 1.95, 0.00, 4.80, 30.16, -43.96
3678, 0.01, 0.18, -0.98, -1.89, 1.04, 0.00, 5.55, 27.31, -46.66
3687, 0.01, 0.17, -0.99, -1.34, 1.10, -0.12, 5.55, 27.31, -46.66
3697, -0.01, 0.17, -1.00, -1.10, 0.49, 0.55, 3.45, 29.26, -45.16
3706, -0.01, 0.18, -0.98, -1.40, 0.67, 0.73, 5.10, 28.06, -44.56
3715, -0.00, 0.18, -0.99, -1.40, 1.28, -0.30, 4.95, 28.51, -45.16
3724, -0.00, 0.17, -1.00, -0.98, 0.67, -0.12, 4.80, 28.66, -44.26
3733, -0.01, 0.18, -0.98, -0.12, -0.37, -0.12, 5.10, 28.06, -45.01
3742, -0.01, 0.18, -1.00, -0.91, 0.73, -0.18, 4.20, 27.76, -46.21
3751, -0.00, 0.18, -0.99, -1.65, 1.46, -0.98, 3.75, 30.16, -45.61
3761, 0.01, 0.18, -1.00, -1.71, 1.65, -1.04, 4.05, 29.11, -44.56
3770, -0.01, 0.17, -1.00, -1.59, 1.65, -0.67, 3.30, 29.41, -44.26
3779, -0.00, 0.17, -1.01, -2.32, 2.26, -0.30, 5.10, 26.86, -45.31
3788, -0.01, 0.18, -1.00, -2.56, 2.26, -0.30, 4.95, 27.76, -45.46
3797, 0.00, 0.18, -0.98, -1.65, 1.52, -1.16, 4.95, 27.76, -45.46
3806, -0.01, 0.17, -1.00, -0.61, 0.18, -0.37, 4.65, 27.46, -44.71
3836, -0.00, 0.17, -0.98, -1.22, 1.16, -0.37, 5.70, 27.76, -44.71
3846, 0.00, 0.18, -0.99, -2.38, 2.26, -0.24, 7.05, 27.76, -45.76
3855, -0.01, 0.18, -0.98, -2.20, 2.01, -0.18, 5.70, 28.21, -44.71
3864, -0.01, 0.18, -1.00, -1.59, 1.40, -0.30, 4.20, 28.21, -45.16
3873, -0.01, 0.17, -0.99, -1.46, 1.16, -0.24, 6.15, 27.61, -46.06
3882, -0.01, 0.18, -0.99, -1.71, 1.59, -0.43, 4.20, 27.76, -45.76
3891, 0.00, 0.19, -0.99, -1.10, 0.98, -0.61, 3.90, 28.21, -44.41
3900, -0.00, 0.16, -0.99, -0.85, 0.61, -0.67, 3.75, 28.36, -46.06
3909, 0.00, 0.20, -0.99, -1.10, 0.79, -0.67, 3.30, 28.36, -47.11
3918, 0.04, 0.17, -0.96, -0.67, 0.61, -0.61, 4.20, 28.51, -45.46
3928, -0.01, 0.17, -0.99, -0.30, 0.30, -0.18, 4.20, 28.51, -45.46
3937, 0.00, 0.17, -1.00, -1.71, 2.07, -1.83, 3.30, 27.31, -43.96
3946, -0.01, 0.17, -1.00, -1.40, 1.40, -0.30, 3.30, 27.61, -44.26
3955, -0.01, 0.18, -0.99, -0.43, 0.18, 0.12, 4.05, 28.06, -43.21
3964, 0.00, 0.19, -1.00, 0.00, 0.06, -1.28, 4.05, 28.06, -45.01
3994, -0.02, 0.18, -0.99, 1.16, -1.46, -2.32, 6.75, 28.51, -44.71
4003, -0.01, 0.18, -0.99, 1.65, -1.71, -2.26, 4.35, 28.36, -43.96
