1863, 0.53, 0.33, -0.81, -193.41, -858.60, 1564.21, -24.91, 8.25, -42.76
1946, 0.54, 0.37, -0.77, -56.77, -11.46, -7.01, -21.61, 7.95, -43.36
1955, 0.52, 0.37, -0.78, -53.72, -12.20, -6.95, -21.61, 7.20, -42.76
1965, 0.52, 0.37, -0.79, -48.05, -10.55, -6.52, -22.21, 8.40, -44.26
1974, 0.51, 0.38, -0.80, -44.76, -3.54, -5.98, -22.51, 8.85, -43.96
1983, 0.52, 0.40, -0.82, -35.85, 4.39, -6.16, -23.11, 7.95, -44.11
1993, 0.50, 0.40, -0.81, -32.80, 2.74, -6.89, -21.01, 8.25, -43.81
2002, 0.51, 0.41, -0.81, -29.88, -0.18, -6.34, -21.46, 8.10, -43.96
2012, 0.52, 0.44, -0.81, -32.26, 0.49, -5.91, -22.06, 6.75, -46.51
2021, 0.52, 0.44, -0.76, -30.43, 3.84, -5.18, -21.46, 6.30, -46.06
2030, 0.53, 0.47, -0.79, -28.78, 5.49, -4.57, -21.16, 7.65, -46.66
2040, 0.53, 0.45, -0.76, -17.62, 6.95, -1.83, -21.31, 7.95, -45.76
2049, 0.52, 0.46, -0.75, -8.84, 7.99, 0.30, -21.61, 8.25, -46.21
2059, 0.52, 0.45, -0.74, -0.61, 8.41, 2.13, -20.41, 7.35, -46.66
2068, 0.53, 0.44, -0.74, 6.04, 8.90, 3.72, -19.80, 7.20, -47.86
2276, 0.56, 0.32, -0.79, 3.60, 2.50, 0.00, -19.65, 5.55, -47.41
2286, 0.55, 0.32, -0.79, 3.11, 2.32, 0.00, -18.00, 7.20, -48.61
2296, 0.55, 0.32, -0.80, 3.72, 2.13, 0.37, -18.45, 7.50, -48.61
2306, 0.56, 0.32, -0.79, 5.37, 2.07, 0.98, -20.56, 7.50, -47.26
2316, 0.56, 0.32, -0.78, 5.91, 1.83, 1.16, -19.20, 6.75, -48.61
2326, 0.55, 0.32, -0.79, 5.79, 1.34, 0.73, -18.75, 6.45, -47.26
2336, 0.55, 0.32, -0.79, 4.82, 1.40, 0.55, -19.80, 6.75, -47.56
2346, 0.56, 0.32, -0.79, 5.00, 0.85, 1.34, -19.50, 6.45, -47.26
2356, 0.55, 0.32, -0.78, 5.24, 0.98, 1.22, -19.65, 5.85, -48.46
2366, 0.55, 0.31, -0.80, 4.82, 0.37, 1.34, -19.20, 7.95, -48.31
2376, 0.55, 0.31, -0.79, 3.60, -0.12, 0.55, -19.20, 6.75, -49.36
2386, 0.55, 0.31, -0.80, 2.07, -0.24, 0.12, -19.35, 7.05, -48.76
2396, 0.55, 0.30, -0.81, 2.68, 0.00, 0.24, -19.35, 7.05, -47.71
2406, 0.56, 0.30, -0.79, 2.93, 0.24, 0.18, -19.50, 6.45, -49.36
2416, 0.56, 0.31, -0.79, 2.44, 0.43, 0.00, -18.00, 5.70, -48.31
2455, 0.56, 0.30, -0.81, 1.83, 0.85, -0.30, -17.55, 6.30, -50.26
2464, 0.56, 0.29, -0.79, 1.46, 1.59, -0.37, -17.10, 7.35, -48.46
2472, 0.56, 0.30, -0.80, 1.65, 2.44, -0.30, -19.20, 8.25, -47.86
2481, 0.57, 0.30, -0.81, 1.65, 3.23, -0.30, -18.45, 7.50, -47.26
2490, 0.56, 0.30, -0.80, 2.38, 3.78, -0.43, -18.75, 4.95, -48.31
2499, 0.56, 0.30, -0.79, 0.85, 3.11, -1.34, -18.60, 7.35, -49.21
2508, 0.56, 0.31, -0.77, 0.30, 3.66, -2.07, -17.55, 5.85, -49.21
2516, 0.56, 0.30, -0.78, 0.30, 2.80, -1.77, -19.65, 5.85, -47.41
2525, 0.56, 0.31, -0.78, -0.85, 3.05, -1.59, -19.65, 5.85, -47.41
2534, 0.56, 0.31, -0.79, -0.06, 2.68, -1.22, -20.41, 6.30, -48.16
2543, 0.56, 0.31, -0.78, 1.34, 2.44, -0.24, -18.75, 6.15, -49.66
2552, 0.56, 0.32, -0.77, 0.85, 1.71, -0.61, -18.00, 7.50, -47.56
2560, 0.55, 0.31, -0.79, -0.18, 0.61, -0.98, -18.60, 6.60, -48.46
2569, 0.55, 0.31, -0.80, 0.43, 0.49, -0.85, -19.80, 6.75, -48.31
2578, 0.56, 0.31, -0.79, 1.16, 0.67, -0.49, -19.20, 7.20, -47.56
2608, 0.56, 0.30, -0.80, 1.59, 0.79, -0.18, -18.60, 5.25, -50.26
2617, 0.55, 0.30, -0.79, 1.34, 1.04, 0.12, -18.30, 7.65, -48.46
2625, 0.56, 0.31, -0.78, 2.68, 0.91, 0.85, -19.35, 7.35, -48.46
2634, 0.55, 0.31, -0.77, 3.66, 1.46, 1.77, -19.35, 7.35, -48.46
2643, 0.55, 0.30, -0.75, 3.48, 1.65, 1.22, -19.35, 5.55, -48.76
2652, 0.55, 0.30, -0.76, 2.44, 1.16, 0.18, -18.60, 6.30, -49.81
2661, 0.56, 0.31, -0.79, 1.95, -0.30, 0.18, -18.45, 5.70, -48.31
2669, 0.57, 0.31, -0.81, 1.95, -1.77, 0.00, -18.75, 6.75, -48.91
2678, 0.57, 0.29, -0.82, 2.07, -3.05, 0.12, -18.45, 6.45, -49.36
2687, 0.57, 0.30, -0.81, 1.10, -2.13, -0.37, -18.45, 5.70, -48.31
2696, 0.56, 0.31, -0.84, 0.67, -1.04, 0.06, -18.75, 6.75, -49.36
2705, 0.55, 0.29, -0.81, 3.54, -1.22, 3.41, -18.75, 6.75, -49.36
2713, 0.54, 0.29, -0.79, 4.15, 1.34, 2.13, -18.75, 8.25, -48.31
2722, 0.55, 0.32, -0.85, 1.59, 2.74, 1.52, -18.90, 7.05, -49.21
2731, 0.56, 0.30, -0.77, -3.41, 3.41, 0.30, -18.60, 7.35, -47.71
2761, 0.57, 0.29, -0.81, 2.50, 3.54, 1.34, -17.85, 6.30, -50.56
2770, 0.56, 0.30, -0.80, 4.27, 3.23, 2.20, -17.85, 4.80, -49.21
2779, 0.57, 0.30, -0.79, 0.55, 2.80, 0.98, -18.60, 7.35, -49.81
2787, 0.57, 0.30, -0.80, 1.34, 2.32, 0.73, -17.55, 7.65, -48.76
2796, 0.56, 0.29, -0.81, -0.24, 1.34, -0.37, -18.75, 6.75, -50.41
2805, 0.56, 0.28, -0.81, -1.95, 1.46, -1.46, -18.60, 6.60, -48.16
2814, 0.55, 0.28, -0.78, -2.62, 2.62, -1.34, -18.60, 6.60, -48.16
2823, 0.55, 0.29, -0.79, -1.95, 2.99, -1.83, -18.00, 6.15, -48.61
2832, 0.56, 0.29, -0.78, -1.34, 2.99, -1.71, -20.11, 6.30, -50.56
2841, 0.55, 0.29, -0.79, -1.89, 3.17, -1.89, -18.90, 5.85, -49.51
2849, 0.56, 0.26, -0.76, -2.13, 4.02, -2.07, -18.60, 6.30, -49.21
2858, 0.57, 0.29, -0.83, -2.74, 5.00, -2.44, -17.70, 7.20, -48.61
2867, 0.58, 0.28, -0.82, -4.57, 6.10, -3.41, -18.30, 7.35, -48.46
2876, 0.58, 0.29, -0.83, -6.83, 7.07, -4.51, -18.75, 6.15, -49.36
2885, 0.59, 0.30, -0.82, -6.16, 7.74, -3.66, -18.60, 6.15, -49.36
2915, 0.57, 0.32, -0.81, -4.45, 6.83, -3.29, -16.65, 4.95, -48.91
2924, 0.57, 0.33, -0.78, -5.85, 5.18, -3.05, -17.40, 6.15, -48.31
2933, 0.55, 0.34, -0.76, -3.66, 4.39, -1.89, -17.40, 6.45, -47.56
2941, 0.54, 0.35, -0.71, -1.71, 4.15, -0.55, -19.20, 6.75, -49.36
