3310986, -0.10, -0.19, 0.95, -0.49, 0.73, -0.30, -35.71, 17.70, 12.45
3311030, -0.15, -0.19, 0.97, -0.12, 0.61, -0.43, -33.31, 19.35, 13.35
3311039, -0.12, -0.15, 0.98, -0.06, 0.67, -0.37, -33.31, 19.35, 13.35
3311049, -0.16, -0.17, 1.01, -0.30, 0.85, -0.37, -35.11, 19.95, 13.35
3311058, -0.12, -0.15, 0.97, -1.28, 0.91, -0.49, -34.06, 19.35, 14.10
3311067, -0.15, -0.18, 0.96, -1.22, 0.91, -0.43, -34.81, 19.95, 14.10
3311076, -0.13, -0.16, 0.97, -1.16, 0.85, -0.49, -34.66, 19.50, 12.90
3311086, -0.13, -0.18, 0.98, -1.16, 0.73, -0.43, -34.06, 18.60, 13.65
3311095, -0.13, -0.18, 0.98, -1.34, 0.73, -0.49, -34.66, 19.50, 13.95
3311104, -0.12, -0.18, 0.99, -1.46, 0.67, -0.49, -34.81, 20.71, 13.65
3311113, -0.13, -0.18, 0.99, -1.52, 0.79, -0.55, -34.51, 19.95, 14.40
3311123, -0.12, -0.18, 0.99, -1.22, 0.61, -0.49, -34.81, 20.71, 13.65
3311132, -0.14, -0.17, 0.97, -0.79, 0.79, -0.49, -36.76, 20.26, 12.15
3311141, -0.14, -0.18, 0.98, -0.43, 0.79, -0.43, -36.01, 19.50, 12.45
3311151, -0.13, -0.16, 0.97, -0.43, 0.98, -0.43, -35.71, 20.26, 13.95
3311352, -0.18, -0.17, 0.97, -1.59, 0.73, -0.55, -36.31, 19.65, 14.10
3311361, -0.11, -0.18, 0.96, -1.83, 0.73, -0.55, -34.96, 18.75, 12.15
3311370, -0.15, -0.18, 1.02, -1.89, 0.79, -0.55, -36.01, 18.75, 12.45
3311380, -0.12, -0.16, 0.99, -1.34, 0.73, -0.61, -37.36, 18.60, 12.30
3311389, -0.16, -0.20, 0.96, -0.98, 0.79, -0.61, -37.36, 18.60, 12.30
3311398, -0.11, -0.16, 0.98, -0.61, 0.85, -0.43, -35.71, 20.26, 12.45
3311407, -0.16, -0.17, 1.02, -0.24, 0.98, -0.30, -37.81, 18.75, 12.15
3311417, -0.11, -0.17, 0.97, -0.24, 0.91, -0.30, -36.76, 19.80, 12.90
3311426, -0.16, -0.18, 0.98, -0.37, 0.85, -0.37, -35.41, 20.26, 12.90
3311435, -0.13, -0.17, 0.99, -0.98, 0.98, -0.49, -36.91, 19.35, 12.60
3311445, -0.15, -0.17, 0.98, -1.46, 0.67, -0.61, -35.71, 18.45, 13.20
3311454, -0.15, -0.17, 0.98, -1.95, 0.73, -0.61, -36.01, 19.50, 14.25
3311463, -0.15, -0.18, 0.99, -1.89, 0.73, -0.61, -36.61, 19.95, 13.05
3311472, -0.13, -0.18, 0.98, -1.52, 0.43, -0.49, -36.31, 19.35, 13.65
3311510, -0.13, -0.17, 0.99, -0.49, 0.61, -0.37, -35.56, 17.85, 13.35
3311519, -0.14, -0.16, 0.99, -0.73, 0.91, -0.49, -35.56, 17.85, 13.35
3311528, -0.13, -0.17, 0.99, -1.10, 0.91, -0.30, -36.61, 19.95, 13.35
3311538, -0.13, -0.18, 0.97, -1.16, 1.10, -0.49, -35.86, 19.35, 12.30
3311547, -0.13, -0.17, 0.98, -1.40, 0.79, -0.49, -37.51, 19.80, 12.45
3311556, -0.12, -0.18, 0.98, -1.16, 0.61, -0.43, -35.71, 19.50, 12.90
3311565, -0.14, -0.16, 0.97, -1.04, 0.73, -0.43, -37.51, 19.80, 13.95
3311575, -0.13, -0.17, 0.99, -1.28, 0.73, -0.43, -36.61, 17.85, 12.60
3311584, -0.14, -0.17, 0.99, -1.22, 0.79, -0.55, -37.21, 19.80, 12.45
3311593, -0.14, -0.18, 0.99, -1.04, 0.73, -0.37, -37.21, 19.05, 12.45
3311603, -0.14, -0.17, 0.98, -0.73, 0.91, -0.37, -35.11, 19.95, 13.05
3311612, -0.14, -0.17, 0.97, -0.98, 0.91, -0.43, -36.46, 20.26, 12.90
3311621, -0.14, -0.18, 0.98, -0.98, 0.79, -0.43, -36.31, 17.85, 14.10
3311630, -0.15, -0.18, 0.98, -0.85, 0.85, -0.49, -35.71, 20.26, 11.85
3311730, -0.14, -0.17, 0.99, -1.52, 0.67, -0.49, -36.01, 19.80, 12.15
3311740, -0.15, -0.17, 0.98, -1.46, 0.79, -0.61, -36.46, 19.05, 13.50
3311749, -0.14, -0.18, 0.98, -1.40, 0.61, -0.49, -36.61, 19.35, 13.05
3311760, -0.14, -0.17, 0.98, -1.10, 0.67, -0.49, -36.76, 19.50, 11.85
3311770, -0.14, -0.17, 0.99, -0.98, 0.91, -0.37, -36.61, 19.35, 12.30
3311779, -0.13, -0.18, 0.99, -1.04, 0.73, -0.43, -36.46, 20.26, 11.85
3311790, -0.13, -0.17, 0.98, -0.98, 0.85, -0.43, -37.66, 19.65, 12.60
3311799, -0.13, -0.17, 0.98, -0.85, 0.85, -0.43, -34.96, 21.31, 13.50
3311810, -0.13, -0.18, 0.98, -1.04, 0.73, -0.49, -35.11, 18.60, 13.05
3311820, -0.13, -0.17, 0.99, -0.91, 0.67, -0.49, -37.51, 17.70, 13.20
3311829, -0.13, -0.17, 0.99, -0.85, 0.73, -0.55, -37.21, 19.50, 12.45
3311840, -0.13, -0.18, 0.99, -1.22, 0.61, -0.37, -36.61, 19.95, 10.95
3311849, -0.12, -0.17, 0.97, -1.28, 0.67, -0.61, -35.41, 18.75, 13.50
3311859, -0.13, -0.18, 0.98, -1.22, 0.67, -0.49, -36.76, 19.05, 13.20
3311896, -0.14, -0.18, 0.99, -1.10, 0.85, -0.43, -35.71, 18.45, 13.20
3311905, -0.13, -0.18, 0.98, -1.04, 0.85, -0.37, -36.01, 18.45, 12.90
3311914, -0.13, -0.19, 0.98, -1.10, 0.98, -0.43, -36.61, 19.65, 13.35
3311923, -0.14, -0.18, 0.98, -1.04, 0.91, -0.30, -36.31, 18.90, 13.35
3311932, -0.14, -0.16, 0.98, -0.55, 0.91, -0.37, -36.01, 18.75, 11.85
3311941, -0.13, -0.17, 0.98, -0.43, 0.73, -0.43, -36.46, 19.50, 13.20
3311949, -0.15, -0.17, 0.98, -0.37, 0.73, -0.49, -37.66, 19.95, 13.05
3311958, -0.14, -0.17, 0.98, -1.10, 0.67, -0.55, -37.66, 19.95, 13.05
3311967, -0.15, -0.16, 0.99, -1.40, 0.85, -0.49, -37.21, 19.80, 11.40
3311976, -0.14, -0.17, 0.98, -1.16, 0.67, -0.49, -36.31, 18.15, 13.65
3311985, -0.14, -0.18, 0.98, -1.16, 0.73, -0.43, -36.61, 18.60, 12.00
3311994, -0.14, -0.18, 0.99, -1.22, 0.79, -0.49, -36.76, 20.26, 12.15
3312002, -0.13, -0.17, 0.98, -1.28, 0.73, -0.49, -37.36, 20.41, 12.30
3312011, -0.14, -0.18, 0.99, -1.40, 0.61, -0.61, -36.46, 19.50, 13.50
