1855, 0.53, 0.37, -0.83, -1.95, 3.35, 0.67, -16.95, 9.30, -49.36
1938, 0.52, 0.36, -0.78, 14.51, 12.50, 13.54, -15.60, 9.00, -49.36
1947, 0.50, 0.35, -0.78, 13.96, 11.40, 14.94, -14.40, 9.30, -48.91
1957, 0.52, 0.36, -0.76, 13.60, 9.70, 17.50, -16.05, 8.40, -49.81
1966, 0.55, 0.35, -0.77, 17.20, 9.02, 22.50, -16.50, 8.85, -51.31
1976, 0.55, 0.35, -0.76, 19.39, 9.39, 24.27, -15.30, 9.15, -50.86
1985, 0.55, 0.36, -0.76, 16.22, 9.27, 22.62, -15.30, 9.15, -50.86
1994, 0.57, 0.37, -0.75, 10.37, 7.56, 19.21, -15.90, 10.50, -51.01
2004, 0.58, 0.38, -0.76, 2.93, 5.37, 18.05, -15.90, 8.25, -49.36
2013, 0.56, 0.35, -0.75, 2.68, 3.78, 19.63, -15.30, 10.65, -48.76
2023, 0.54, 0.33, -0.75, 8.72, 3.60, 19.94, -15.75, 7.65, -49.21
2032, 0.55, 0.35, -0.76, 11.40, 1.46, 17.44, -15.30, 8.85, -49.81
2042, 0.59, 0.35, -0.77, 11.52, -3.29, 13.72, -14.40, 7.50, -48.91
2051, 0.59, 0.35, -0.76, 6.52, -8.17, 12.38, -14.85, 7.20, -48.91
2061, 0.55, 0.32, -0.78, 1.77, -12.80, 11.40, -16.05, 10.20, -49.51
2070, 0.54, 0.30, -0.78, 0.30, -16.52, 10.91, -14.85, 8.55, -48.91
2214, 0.56, 0.28, -0.80, 20.30, 4.21, 6.28, -13.80, 7.95, -49.96
2223, 0.56, 0.28, -0.81, 18.23, 5.00, 6.04, -15.00, 8.85, -50.86
2233, 0.56, 0.27, -0.80, 15.18, 5.67, 5.37, -14.40, 7.50, -49.96
2242, 0.54, 0.27, -0.81, 11.40, 5.49, 4.82, -15.60, 9.30, -48.61
2251, 0.55, 0.26, -0.80, 9.94, 6.28, 4.70, -15.30, 8.85, -51.61
2260, 0.53, 0.31, -0.80, 9.15, 6.71, 4.45, -14.85, 10.05, -50.41
2270, 0.57, 0.28, -0.80, 8.48, 6.71, 5.61, -14.85, 8.55, -50.71
2279, 0.55, 0.26, -0.77, 15.98, 4.76, 14.27, -17.40, 9.00, -51.01
2288, 0.56, 0.27, -0.79, 12.38, 3.48, 9.57, -16.65, 7.95, -49.96
2298, 0.55, 0.25, -0.79, 8.05, 4.09, 6.04, -15.60, 7.95, -49.96
2307, 0.55, 0.26, -0.79, 7.80, 4.15, 4.15, -15.90, 7.95, -51.01
2316, 0.58, 0.25, -0.79, 7.50, 3.66, 4.57, -14.70, 8.40, -51.31
2325, 0.56, 0.24, -0.79, 6.16, 3.23, 5.43, -15.15, 7.95, -50.71
2334, 0.58, 0.25, -0.82, 3.90, 3.48, 4.70, -15.15, 7.95, -50.71
2344, 0.59, 0.25, -0.82, 3.05, 4.27, 3.90, -15.30, 9.90, -50.56
2450, 0.59, 0.21, -0.79, 8.05, 4.76, 0.06, -14.40, 9.00, -50.71
2461, 0.58, 0.20, -0.80, 6.28, 4.39, -0.49, -14.25, 8.10, -50.56
2470, 0.58, 0.21, -0.81, 5.12, 2.87, -0.85, -12.90, 7.05, -51.31
2480, 0.58, 0.21, -0.80, 5.61, 2.74, -0.55, -14.85, 7.20, -51.01
2490, 0.58, 0.21, -0.80, 6.04, 2.93, 0.18, -14.10, 8.55, -51.46
2500, 0.59, 0.20, -0.82, 5.55, 2.68, 0.67, -13.50, 7.05, -50.56
2510, 0.60, 0.20, -0.80, 5.49, 2.44, 0.85, -14.70, 10.20, -50.56
2520, 0.59, 0.22, -0.80, 5.61, 2.26, 0.37, -12.90, 7.35, -52.96
2530, 0.59, 0.21, -0.80, 5.00, 2.26, 0.43, -13.35, 7.50, -49.66
2540, 0.58, 0.20, -0.79, 4.15, 2.93, 0.24, -13.80, 7.95, -52.06
2550, 0.58, 0.20, -0.80, 3.78, 2.44, 0.06, -13.05, 7.50, -51.46
2560, 0.57, 0.21, -0.79, 4.15, 2.01, 0.37, -13.80, 8.55, -52.51
2570, 0.58, 0.20, -0.79, 4.15, 1.52, 0.73, -13.95, 7.05, -51.61
2580, 0.59, 0.21, -0.79, 4.27, 1.10, 0.85, -12.90, 9.90, -51.61
2590, 0.59, 0.21, -0.80, 3.90, 1.65, 0.91, -12.30, 7.20, -52.06
2620, 0.59, 0.20, -0.80, 4.33, 2.20, 1.04, -13.05, 6.75, -51.76
2629, 0.59, 0.20, -0.80, 4.09, 2.32, 0.67, -13.05, 6.75, -51.76
2637, 0.58, 0.19, -0.80, 3.35, 2.26, -0.18, -13.35, 8.55, -52.51
2646, 0.58, 0.19, -0.81, 2.44, 2.01, -0.61, -12.45, 9.15, -51.91
2655, 0.58, 0.20, -0.80, 2.68, 1.71, -0.61, -13.80, 7.95, -51.01
